,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,default
521,147,9,0.767879901,3500,2,77261,625.0,317.0,146.33,146.48,12,0.6281,0.6281,168121,0.6281,0.6129,0.3455,0.6726,0.6909,0.6909,3493844640.0,76,45,814416.0,123.07,96.01,106.36,89.45,76.0,0.8172,0,0,0,13,0,0,0.42645,0.57161,0.275492,13.0,0.205024,0.890277,0.71545,0.70181,0.654992,12.0,0.64405,0.63529,0.435923,13.0,0
522,142,9,0.176344988,3500,2,13332,742.0,2151.0,145.96,142.55,12,0.5082,0.496,282640,0.4662,0.1676,0.0265,0.5167,0.5345,0.5167,1989039360.0,62,8,565068.0,85.57,72.48,86.77,72.97,62.0,0.5905,0,0,0,10,0,0,0.3038,0.21084,0.41779,10.0,0.269298,-0.764049,0.49725,0.54105,0.55587,10.0,0.478,0.5064,0.53502,10.0,0
523,145,9,0.861250636,3500,2,77369,71.0,596.0,148.65,145.71,12,0.5794,0.5615,317544,0.5489,0.1973,0.0379,0.6134,0.6636,0.6404,2851228160.0,73,29,810008.0,100.75,85.34,107.28,87.98,73.0,0.7087,0,0,0,8,0,0,0.20865,0.19757,0.303463,8.0,0.220705,0.896509,0.6518,0.67724,0.645188,8.0,0.55075,0.56535,0.565913,8.0,0
524,145,9,0.249060325,3500,2,75880,1099.0,802.0,147.63,145.37,12,0.7788,0.7788,467944,0.7586,0.7458,0.4959,0.7458,0.7928,0.7928,4790748160.0,88,69,1146112.0,121.45,102.88,140.14,110.27,88.0,0.8462,0,0,0,10,0,0,0.5129,0.69122,0.38923,10.0,0.25593,0.679009,0.7364,0.78352,0.67112,10.0,0.6494,0.76092,0.59208,10.0,0
525,138,9,0.046161111,3500,2,82033,200.0,598.0,143.19,139.19,12,0.568,0.568,1133433,0.5338,0.1919,0.0354,0.5966,0.6396,0.5917,2661648000.0,71,57,756150.0,97.99,83.0,104.34,85.57,71.0,0.6961,0,0,0,4,0,0,0.13595,0.17271,0.122975,4.0,0.074678,-0.936704,0.4498,0.58564,0.4064,4.0,0.354,0.5112,0.275625,4.0,0
526,138,9,0.352464649,3500,2,76530,1400.0,325.0,138.63,138.05,12,0.0,0.0,565597,0.0,0.0,0.6911,0.0,0.0,0.0,987798240.0,0,0,219024.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0,0,3,0,0,0.17,0.03,0.229,3.0,0.168003,-0.789484,0.2,0.04,0.275733,3.0,0.17,0.03,0.2303,3.0,0
527,153,8,0.408235583,4300,2,82134,162.0,80.0,152.16,152.94,11,0.7414,0.7414,213661,0.7107,0.7107,0.4851,0.7167,0.7167,0.7167,5352411240.0,86,77,1131588.0,139.26,108.64,141.67,109.55,86.0,0.8037,0,0,0,6,0,0,0.71535,0.71963,0.628383,6.0,0.287897,-1.171448,0.76835,0.73503,0.6992,6.0,0.7407,0.74726,0.639233,6.0,0
528,166,8,0.429315659,4300,2,80502,3585.0,1595.0,163.89,165.85,11,0.7895,0.7317,3781704,0.7143,0.7143,0.5409,0.7895,0.8411,0.7627,4851495000.0,90,98,1336500.0,124.21,105.21,138.02,110.73,90.0,0.8654,0,0,0,9,0,0,0.72715,0.71287,0.643367,9.0,0.232119,-1.318767,0.84055,0.83699,0.727733,9.0,0.73585,0.72853,0.659522,9.0,0
529,143,8,0.388802287,4300,2,78520,106.0,725.0,144.09,143.06,11,0.8349,0.8198,45620,0.7712,0.7712,0.5462,0.8198,0.8505,0.7778,7083236160.0,91,90,1192464.0,139.99,112.13,167.11,122.18,91.0,0.9785,0,0,0,23,0,0,0.7156,0.77408,0.447674,23.0,0.349635,-0.709309,0.79525,0.84545,0.520396,23.0,0.7499,0.81782,0.474235,23.0,0
530,150,8,0.149148709,4300,2,75353,357.0,1733.0,152.32,150.2,11,0.0,0.0,927040,0.0,0.0,0.6897,0.0,0.0,0.0,2933884800.0,0,0,666792.0,0.0,0.0,0.0,0.0,63.0,,0,0,0,29,0,0,0.11,0.01,0.526603,29.0,0.275141,-1.016184,0.13,0.01,0.644786,29.0,0.12,0.01,0.557772,29.0,0
531,162,8,0.002613507,4300,2,79754,2293.0,3851.0,160.28,162.12,11,0.856,0.856,3756799,0.8045,0.2892,0.0885,0.2892,0.8992,0.8992,6649579200.0,107,131,1889085.0,161.5,130.64,176.26,136.3,107.0,1.0,0,0,0,26,0,0,0.4146,0.32028,0.448869,26.0,0.251123,-0.226284,0.8296,0.87928,0.748704,26.0,0.708,0.8304,0.589388,26.0,1
532,157,8,0.405742067,4300,2,80684,728.0,1448.0,154.19,156.81,11,0.5752,0.5242,9973570,0.5,0.5,0.2646,0.52,0.5417,0.5417,3552549000.0,65,23,659100.0,99.99,80.09,107.07,82.8,65.0,0.6915,0,0,0,5,0,0,0.65,0.53,0.70676,5.0,0.11167,-0.985786,0.71085,0.57753,0.79784,5.0,0.6821,0.55178,0.76582,5.0,0
533,162,8,0.138737803,4300,2,76136,1298.0,115.0,161.7,162.09,11,0.8571,0.8067,1101687,0.8,0.8,0.6785,0.8067,0.8807,0.8571,7270686720.0,96,105,1502208.0,144.9,117.21,158.14,122.29,96.0,1.0,0,0,0,10,0,0,0.52,0.73,0.46413,10.0,0.383384,-0.698076,0.58035,0.80263,0.51703,10.0,0.53335,0.73603,0.48377,10.0,0
534,153,8,0.61249696,4300,2,80684,7245.0,2152.0,153.5,153.32,11,0.8361,0.816,430396,0.7669,0.2757,0.0765,0.8571,0.9189,0.85,5749666560.0,102,98,1633428.0,140.77,119.24,149.9,122.93,102.0,0.9714,0,0,0,6,0,0,0.28785,0.26813,0.292683,6.0,0.143188,1.16775,0.77945,0.88701,0.742617,6.0,0.618,0.7544,0.59885,6.0,0
535,152,8,0.121430321,4300,2,9482,2779.0,429.0,156.93,153.16,11,0.6696,0.6417,3502045,0.6364,0.6364,0.4168,0.6417,0.7064,0.6937,4599243880.0,77,36,972356.0,111.47,92.13,126.84,98.08,77.0,0.7333,0,0,0,8,0,0,0.4582,0.58276,0.477263,8.0,0.330069,-0.802325,0.5232,0.64576,0.597925,8.0,0.48085,0.58753,0.5593,8.0,0
536,152,8,0.845258627,4300,2,6075,3258.0,884.0,152.73,152.39,11,0.0,0.0,177019,0.0,0.0,0.6173,0.0,0.0,0.0,3719653080.0,0,80,786396.0,0.0,0.0,0.0,0.0,71.0,,0,0,0,10,0,0,0.25,0.05,0.590444,9.0,0.324821,-1.045919,0.27,0.06,0.680889,9.0,0.25,0.05,0.626767,9.0,0
537,160,8,0.874771085,4300,2,13499,243.0,1500.0,158.08,159.6,11,0.7983,0.7983,290792,0.7917,0.7917,0.6359,0.7983,0.8716,0.8482,6814236000.0,95,109,1407900.0,140.52,114.86,145.69,116.89,95.0,0.9794,0,0,0,7,0,0,0.61585,0.76253,0.542257,7.0,0.280254,-0.988279,0.7058,0.84444,0.7058,7.0,0.61915,0.76847,0.546457,7.0,0
538,149,8,0.297779626,4300,2,83744,51.0,49.0,145.97,148.08,11,0.8525,0.832,9139,0.782,0.2811,0.0704,0.8739,0.9369,0.8667,5292052480.0,104,89,1503424.0,143.53,121.58,152.84,125.34,104.0,0.9905,0,0,0,14,0,0,0.34055,0.30299,0.312554,13.0,0.272825,0.599765,0.72845,0.90321,0.506662,13.0,0.616,0.7988,0.386408,13.0,0
539,156,8,0.086704699,4300,2,75930,3586.0,1596.0,157.11,156.82,11,0.7965,0.75,3779999,0.6977,0.6977,0.4988,0.6977,0.7965,0.7563,5028804000.0,90,106,1344600.0,127.32,106.48,138.02,110.73,90.0,0.9091,0,0,0,7,0,0,0.69885,0.70793,0.614643,7.0,0.22662,-0.945736,0.82825,0.80685,0.836329,7.0,0.745,0.755,0.711943,7.0,0
540,151,8,0.711914634,4300,2,83612,441.0,597.0,150.51,151.05,11,0.0,0.0,11686853,0.0,0.0,0.5756,0.0,0.0,0.0,5388393780.0,0,0,1440747.0,0.0,0.0,0.0,0.0,99.0,,0,0,0,29,0,0,0.3,0.08,0.097438,29.0,0.202499,1.312503,0.42,0.09,0.5642,3.0,0.34,0.08,0.185372,29.0,0
541,144,8,0.159705507,4300,2,84424,33.0,580.0,141.75,143.11,11,0.6744,0.6744,0,0.6744,0.6744,0.3762,0.725,0.8208,0.7838,3793280040.0,87,35,1014246.0,123.08,102.94,133.42,107.04,87.0,0.8131,0,0,0,4,0,0,0.5472,0.63696,0.5446,4.0,0.196495,-1.009493,0.7604,0.80872,0.7344,4.0,0.6572,0.66696,0.65285,4.0,0
542,156,8,0.157622834,4300,2,81447,7246.0,1734.0,154.13,155.38,11,0.8673,0.8673,349237,0.8448,0.8305,0.6191,0.8305,0.8829,0.8448,5981563280.0,98,106,1430996.0,135.25,114.57,156.06,122.8,98.0,0.98,0,0,0,5,0,0,0.74525,0.81745,0.70186,5.0,0.094828,-0.761121,0.82145,0.87461,0.78678,5.0,0.76365,0.85057,0.71496,5.0,1
543,156,8,0.22878406,4300,2,13499,2581.0,1576.0,152.19,154.59,11,0.0,0.0,939616,0.0,0.0,0.5081,0.0,0.0,0.0,3339184640.0,0,0,948632.0,0.0,0.0,0.0,0.0,79.0,0.0,0,0,0,5,0,0,0.07,0.0,0.1732,5.0,0.159504,0.640196,0.17,0.01,0.38118,5.0,0.15,0.01,0.33686,5.0,0
544,151,8,0.566555128,4300,2,77261,626.0,318.0,152.96,151.3,11,0.6549,0.6549,923167,0.6379,0.6271,0.3648,0.6271,0.6667,0.6379,3525010720.0,74,60,843304.0,102.13,86.51,117.84,92.73,74.0,0.74,0,0,0,7,0,0,0.33355,0.56439,0.118929,7.0,0.219249,1.18727,0.33335,0.60003,0.222233,3.0,0.34745,0.58941,0.1229,7.0,0
545,149,8,0.250581456,4300,2,82490,3259.0,885.0,146.0,148.48,11,0.7302,0.7302,122499,0.7302,0.7302,0.4933,0.7302,0.807,0.807,4424302080.0,92,73,1218816.0,92.0,92.0,135.21,110.88,92.0,0.8214,0,0,0,2,0,0,0.7651,0.73718,0.76985,2.0,0.03975,-0.654306,0.8535,0.8163,0.85485,2.0,0.7751,0.73718,0.7764,2.0,0
546,144,8,0.692066522,4300,2,13918,262.0,183.0,144.0,144.18,11,0.4404,0.4404,77766,0.4138,0.4138,0.1615,0.4404,0.4528,0.4248,1369082880.0,48,82,336384.0,48.0,48.0,79.07,61.14,48.0,0.9057,0,0,0,4,0,0,0.3969,0.38242,0.468,4.0,0.299753,-0.85066,0.6464,0.48752,0.712133,3.0,0.4302,0.40636,0.518175,4.0,0
547,156,8,0.081031304,4300,2,78932,2780.0,145.0,154.88,155.55,11,0.36,0.36,40595,0.3383,0.1216,0.0143,0.3383,0.3782,0.3782,1076328000.0,45,2,305775.0,45.0,45.0,62.98,52.96,45.0,0.4545,0,0,0,3,0,0,0.3208,0.15944,0.394067,3.0,0.201687,-0.76109,0.4891,0.39038,0.531467,3.0,0.45,0.374,0.484967,3.0,0
548,149,9,0.705491166,5400,2,76136,1299.0,116.0,148.44,149.13,15,0.8319,0.8103,1095059,0.7231,0.7231,0.5061,0.8319,0.9307,0.8624,7485063960.0,94,84,1334236.0,149.77,117.82,172.61,126.21,94.0,0.9895,0,0,0,14,0,0,0.72155,0.73079,0.545736,14.0,0.291366,-0.949393,0.85535,0.92763,0.674543,14.0,0.77515,0.80927,0.623507,14.0,0
549,140,9,0.01269697,5400,2,77261,2754.0,742.0,141.78,140.01,15,0.0,0.0,2332765,0.0,0.0,0.477,0.0,0.0,0.0,4747943200.0,0,0,830060.0,0.0,0.0,0.0,0.0,77.0,0.0,0,0,0,24,0,0,0.31,0.07,0.278446,24.0,0.333887,0.835496,0.34,0.07,0.441087,15.0,0.32,0.07,0.301792,24.0,0
550,140,9,0.997377949,5400,2,79631,244.0,695.0,140.23,139.77,15,0.75,0.75,437947,0.6885,0.6885,0.393,0.7059,0.7636,0.7304,5635697760.0,84,69,966672.0,142.2,108.42,173.2,119.3,84.0,0.8842,0,0,0,35,0,0,0.41425,0.61965,0.525551,35.0,0.362899,-0.878976,0.4618,0.68724,0.575551,35.0,0.455,0.675,0.53976,35.0,0
551,140,9,0.28436195,5400,2,75247,968.0,820.0,145.43,140.87,15,0.0,0.0,6823720,0.0,0.0,0.6585,0.0,0.0,0.0,5800410000.0,0,0,1255500.0,0.0,0.0,0.0,0.0,90.0,,0,0,0,45,0,0,0.37,0.07,0.28376,45.0,0.374279,0.851865,0.43,0.09,0.740343,7.0,0.38,0.07,0.297122,45.0,0
552,144,9,0.305336284,5400,2,80502,1224.0,467.0,146.76,145.0,15,0.8448,0.7538,1475873,0.7538,0.7538,0.5976,0.8522,0.8909,0.8448,8023661800.0,98,80,1488620.0,150.76,120.76,98.0,98.0,98.0,0.9423,0,0,0,14,0,0,0.4169,0.67842,0.303693,14.0,0.322013,0.785273,0.49545,0.80181,0.4502,14.0,0.4169,0.67842,0.34145,14.0,0
553,166,9,0.453334819,5400,2,11563,2582.0,1577.0,159.21,164.57,15,0.913,0.913,2550164,0.8077,0.8077,0.6683,0.913,0.9459,0.9052,8973137250.0,105,101,1664775.0,175.25,134.6,178.36,135.75,105.0,1.0,0,0,0,20,0,0,0.75385,0.80693,0.5388,20.0,0.3616,-0.832639,0.86295,0.94131,0.65419,20.0,0.8365,0.9117,0.581355,20.0,0
554,148,9,0.274540279,5400,2,75967,2136.0,1595.0,147.33,148.12,15,0.0,0.0,276536,0.0,0.0,0.4336,0.0,0.0,0.0,6814236000.0,0,0,1290575.0,0.0,0.0,0.0,0.0,95.0,,0,0,0,33,0,0,0.17,0.01,0.435245,33.0,0.345825,-0.69762,0.19,0.01,0.503082,33.0,0.17,0.01,0.4549,33.0,0
555,141,9,0.673595599,5400,2,10471,907.0,854.0,147.26,142.07,15,0.6325,0.5968,612174,0.6116,0.5968,0.3508,0.6325,0.6727,0.6727,3547298040.0,74,58,826876.0,117.9,92.75,113.48,91.05,74.0,0.8409,0,0,0,22,0,0,0.4184,0.55712,0.359791,22.0,0.266186,0.662253,0.61635,0.67543,0.633068,22.0,0.4184,0.55712,0.452577,22.0,0
556,135,9,0.880649649,5400,2,77751,358.0,370.0,138.95,135.18,15,0.7658,0.7658,303793,0.7328,0.7328,0.4547,0.7727,0.7727,0.7589,5579145000.0,85,78,975375.0,141.87,108.96,156.09,114.13,85.0,0.9884,0,0,0,24,0,0,0.7264,0.72952,0.555983,24.0,0.309225,-0.969214,0.79635,0.77543,0.688492,24.0,0.7429,0.75922,0.631646,24.0,1
557,157,9,0.963960114,5400,2,11723,6958.0,847.0,152.81,156.06,15,0.8261,0.8261,71917,0.7983,0.7983,0.5845,0.8636,0.9794,0.8879,6858909750.0,95,88,1326675.0,156.23,120.91,145.69,116.89,95.0,0.9223,0,0,0,17,0,0,0.69915,0.78847,0.5747,17.0,0.280004,-1.030206,0.8297,0.97146,0.704418,17.0,0.73305,0.82349,0.6333,17.0,0
558,148,9,0.451969172,5400,2,81266,302.0,10.0,151.31,148.75,15,0.8649,0.8571,220383,0.7869,0.7869,0.5845,0.8067,0.932,0.8807,8381767680.0,96,90,1437696.0,162.51,123.91,197.95,136.35,96.0,0.9897,0,0,0,14,0,0,0.72345,0.78821,0.49825,14.0,0.253117,-0.966095,0.836,0.9288,0.599629,14.0,0.77855,0.86139,0.539757,14.0,0
559,149,9,0.239059096,5400,2,83050,2879.0,3751.0,148.25,148.79,15,0.6838,0.6838,4294461,0.5926,0.5926,0.361,0.6957,0.6957,0.6957,4243008000.0,80,65,940800.0,129.55,101.06,131.78,101.9,80.0,0.8889,0,0,0,14,0,0,0.6363,0.60334,0.4714,14.0,0.278625,-0.918393,0.72785,0.70613,0.585871,14.0,0.6819,0.68542,0.494993,14.0,0
560,154,9,0.839387996,5400,2,13918,263.0,184.0,152.5,153.93,15,0.7965,0.7759,77766,0.6923,0.6923,0.4731,0.7965,0.8911,0.8257,6997914000.0,90,82,1247400.0,143.39,112.8,165.27,120.84,90.0,0.9474,0,0,0,5,0,0,0.60615,0.69307,0.52396,5.0,0.269492,-1.090253,0.71555,0.87199,0.5887,5.0,0.66795,0.76831,0.55284,5.0,0
561,147,9,0.177851652,5400,2,9482,7247.0,5203.0,146.54,147.15,15,0.7661,0.7661,18554384,0.7661,0.7422,0.4944,0.812,0.8482,0.8261,5916790000.0,95,73,1344725.0,140.52,114.86,151.29,119.04,95.0,0.9048,0,0,0,6,0,0,0.6511,0.74798,0.40805,6.0,0.300713,0.919538,0.8441,0.86338,0.737117,6.0,0.78305,0.77949,0.6883,6.0,0
562,143,9,0.479762721,5400,2,8550,2781.0,430.0,145.85,143.04,15,0.5328,0.52,735637,0.4887,0.1757,0.0281,0.5039,0.5462,0.5417,2111824000.0,65,45,599950.0,99.99,80.09,95.53,78.34,65.0,0.7303,0,0,0,5,0,0,0.21785,0.17813,0.24146,5.0,0.15019,1.129536,0.5731,0.55158,0.5615,5.0,0.41,0.488,0.36022,5.0,0
563,159,9,0.501502201,3500,2,81227,1110.0,203.0,155.01,158.27,13,0.7258,0.7258,1263835,0.7438,0.7258,0.5223,0.8257,0.8257,0.7826,5281848000.0,90,58,1231200.0,133.12,108.81,138.02,110.73,90.0,0.8571,0,0,0,18,0,0,0.6629,0.71322,0.532878,18.0,0.220409,-1.142577,0.79285,0.81313,0.644822,18.0,0.7129,0.71322,0.596139,18.0,0
564,146,9,0.086554601,3500,2,80375,969.0,821.0,144.16,145.29,13,0.6911,0.6641,76730,0.6641,0.6641,0.3724,0.6746,0.787,0.7658,5264424000.0,85,33,997050.0,143.89,109.71,140.02,108.27,85.0,0.7944,0,0,0,41,0,0,0.53205,0.62769,0.432932,41.0,0.272973,-0.656376,0.8135,0.7983,0.644429,41.0,0.69205,0.66769,0.567402,41.0,0
565,163,9,0.161229341,3500,2,76788,122.0,302.0,152.41,160.31,13,0.8761,0.825,337701,0.7674,0.7674,0.4908,0.7674,0.8761,0.8319,4948524900.0,99,93,1323135.0,140.05,117.13,151.82,121.81,99.0,1.0,0,0,0,5,0,0,0.5737,0.72066,0.48294,5.0,0.23454,-0.660323,0.81805,0.86849,0.72314,5.0,0.7325,0.8225,0.60414,5.0,1
566,163,9,0.581551476,3500,2,81513,1228.0,699.0,155.19,161.55,13,0.0,0.0,1518450,0.0,0.0,0.0595,0.0,,,,0,66,,0.0,0.0,0.0,0.0,,,0,0,0,17,0,0,0.0,0.0,0.0,17.0,0.0,,,,,,0.0,0.0,0.0,17.0,0
567,149,9,0.949085014,3500,2,10471,246.0,333.0,147.43,148.11,13,0.623,0.608,51751,0.5714,0.2054,0.0373,0.6387,0.717,0.6667,2805749760.0,76,73,797088.0,104.89,88.85,111.69,91.6,76.0,0.8941,0,0,0,18,0,0,0.2627,0.19486,0.339572,18.0,0.270609,0.375535,0.5285,0.6553,0.562506,17.0,0.474,0.5572,0.444478,18.0,0
568,142,9,0.485761297,3500,2,76059,303.0,848.0,142.13,142.01,13,0.8115,0.792,223363,0.7444,0.2676,0.0652,0.8319,0.9167,0.8609,4898931840.0,99,92,1391742.0,140.05,117.13,157.66,124.05,99.0,0.9706,0,0,0,9,0,0,0.3238,0.29084,0.325189,9.0,0.214131,0.685153,0.70835,0.88503,0.618822,9.0,0.596,0.7728,0.423622,9.0,0
569,157,9,0.412587705,3500,2,81447,410.0,1597.0,153.94,156.67,13,0.68,0.68,3779999,0.6391,0.2297,0.0521,0.6641,0.7265,0.7083,3916528000.0,85,69,1112650.0,117.31,99.37,118.96,100.04,85.0,0.8095,0,0,0,4,0,0,0.31485,0.26673,0.28995,4.0,0.25363,0.869951,0.67325,0.73385,0.58915,4.0,0.61,0.682,0.516825,4.0,0
570,142,9,0.450473519,3500,2,80544,442.0,599.0,142.04,141.85,13,0.5984,0.584,348139,0.5489,0.1973,0.0349,0.6134,0.6759,0.6348,2626131200.0,73,46,746060.0,103.27,86.37,120.25,92.99,73.0,0.7526,0,0,0,9,0,0,0.27865,0.19757,0.382789,9.0,0.230327,-0.667412,0.62795,0.65831,0.565511,9.0,0.562,0.5756,0.520111,9.0,0
571,147,9,0.269747922,3500,2,78520,1225.0,468.0,146.97,147.14,13,0.678,0.6154,347054,0.6154,0.6154,0.3828,0.6612,0.7477,0.7339,5139904000.0,80,77,953600.0,120.75,97.67,131.78,101.9,80.0,0.9756,0,0,0,7,0,0,0.4377,0.57386,0.416,7.0,0.247216,0.711269,0.69385,0.74293,0.7195,7.0,0.5977,0.61386,0.635857,7.0,0
572,155,9,0.239864044,3500,2,75930,591.0,1334.0,152.32,154.5,13,0.1649,0.1649,2625754,0.4586,0.1649,0.0261,0.1649,0.5083,0.5083,1964688000.0,61,23,558150.0,86.3,72.17,85.37,71.8,61.0,0.6421,0,0,0,5,0,0,0.35245,0.20841,0.45082,5.0,0.233284,-0.414897,0.58415,0.51747,0.66836,5.0,0.36245,0.20841,0.45606,5.0,0
573,161,9,0.507713195,3500,2,79754,245.0,3852.0,155.38,159.67,13,0.8083,0.7823,605571,0.7519,0.7519,0.5131,0.7886,0.8661,0.8151,5172880020.0,97,83,1383123.0,137.22,114.77,148.76,119.35,97.0,0.9065,0,0,0,4,0,0,0.54595,0.68671,0.529075,4.0,0.30762,-1.035241,0.63305,0.78949,0.616725,4.0,0.57115,0.71407,0.5566,4.0,0
574,158,9,0.187145452,3500,2,82134,277.0,1599.0,155.04,157.54,13,0.7583,0.7583,3773004,0.7054,0.7054,0.47,0.7583,0.8505,0.8198,4738553820.0,91,81,1266993.0,125.59,106.38,139.55,111.96,91.0,0.9479,0,0,0,7,0,0,0.5327,0.65486,0.532414,7.0,0.213957,-0.86825,0.74525,0.82545,0.757214,7.0,0.57915,0.70247,0.6209,7.0,0
575,154,9,0.844233034,3500,2,80695,419.0,283.0,152.44,154.27,13,0.0,0.0,2815243,0.0,0.0,0.0648,0.0,0.0,0.0,2889916700.0,0,0,772705.0,0.0,0.0,0.0,0.0,73.0,0.0,0,0,0,5,0,0,0.27,0.06,0.42078,5.0,0.283802,-0.632197,0.34,0.07,0.56142,5.0,0.3,0.06,0.51444,5.0,0
576,122,8,0.592352074,2000,4,11255,2482.0,1721.0,124.04,122.41,13,0.6949,0.6613,1959576,0.6667,0.6613,0.4474,0.6667,0.7193,0.7193,1307266632.0,82,70,847224.0,82.0,82.0,82.0,82.0,82.0,0.9318,0,0,0,6,0,0,0.70065,0.66517,0.7324,6.0,0.052348,0.684317,0.74965,0.72737,0.768533,6.0,0.70065,0.66517,0.7324,6.0,0
577,122,8,0.326185108,2000,4,3793,6604.0,9492.0,123.88,122.22,13,0.48,0.48,17264135,0.48,0.48,0.2267,0.5042,0.5455,0.5217,998150400.0,60,0,446400.0,60.0,60.0,73.96,66.4,60.0,0.6593,0,0,0,4,0,0,0.56,0.502,0.56895,4.0,0.168808,-0.639773,0.62275,0.57095,0.637225,4.0,0.57,0.502,0.589475,4.0,0
578,118,8,0.693235944,2000,4,77014,8249.0,8592.0,119.39,118.12,13,0.7563,0.7563,4902652,0.7317,0.7258,0.4678,0.7692,0.7692,0.7692,1696464000.0,90,50,963900.0,90.0,90.0,110.93,99.6,90.0,0.8654,0,0,0,10,0,0,0.7229,0.72322,0.71454,10.0,0.051406,0.633008,0.7846,0.77228,0.77258,10.0,0.73815,0.75067,0.7216,10.0,0
579,124,8,0.065065911,2000,4,8563,6692.0,3352.0,125.16,124.19,13,0.8571,0.8571,9344048,0.8293,0.8226,0.6362,0.8718,0.8718,0.8718,2307191040.0,102,84,1310904.0,102.0,102.0,125.72,112.88,102.0,0.9808,0,0,0,7,0,0,0.8013,0.82034,0.755,7.0,0.049891,-0.80279,0.8559,0.86462,0.829514,7.0,0.82855,0.85139,0.766486,7.0,0
580,124,8,0.651879194,2000,4,78935,4196.0,1927.0,125.0,123.96,13,0.8374,0.8374,3116186,0.8374,0.8306,0.6333,0.8583,0.9035,0.8957,2384065089.0,103,80,1304907.0,103.0,103.0,136.1,117.9,103.0,0.981,0,0,0,3,0,0,0.8053,0.82754,0.793,3.0,0.027407,0.513084,0.88175,0.90315,0.867533,3.0,0.8087,0.83366,0.801567,3.0,0
581,129,8,0.200083884,2000,4,3659,5507.0,3504.0,128.96,129.0,13,0.784,0.784,12288678,0.784,0.784,0.6293,0.8305,0.8376,0.8376,2725615200.0,98,80,1238916.0,98.0,98.0,120.79,108.46,98.0,0.9608,0,0,0,6,0,0,0.792,0.7856,0.776733,6.0,0.028902,0.590273,0.8488,0.84384,0.8317,6.0,0.792,0.7856,0.786317,6.0,0
582,130,8,0.509597925,2000,4,393,3891.0,3353.0,129.13,129.8,13,0.8403,0.8403,2332771,0.813,0.8065,0.6212,0.8547,0.8547,0.8547,2252800000.0,100,82,1280000.0,100.0,100.0,123.26,110.67,100.0,0.9615,0,0,0,5,0,0,0.76325,0.79585,0.74194,5.0,0.047594,0.712786,0.81735,0.84923,0.80662,5.0,0.78015,0.82627,0.7511,5.0,0
583,122,8,0.249932692,2000,4,2496,6866.0,218.0,126.05,123.04,13,0.7983,0.76,5468932,0.76,0.76,0.6097,0.76,0.8636,0.8261,2695929950.0,95,73,1200325.0,95.0,95.0,117.1,105.14,95.0,0.9694,0,0,0,7,0,0,0.75,0.754,0.703371,7.0,0.062541,0.327921,0.8418,0.85724,0.790314,7.0,0.76,0.754,0.720029,7.0,0
584,120,8,0.432966627,2000,4,11255,1144.0,1722.0,120.6,119.92,13,0.7456,0.6911,18425434,0.6967,0.6538,0.4136,0.6967,0.7727,0.7391,2269806000.0,85,19,859775.0,85.0,85.0,118.96,100.04,85.0,0.8252,0,0,0,5,0,0,0.6869,0.65842,0.7232,5.0,0.044516,-0.417455,0.77635,0.77543,0.78216,5.0,0.70555,0.69199,0.7331,5.0,0
585,119,8,0.33304816,2000,4,80588,5450.0,5770.0,123.46,119.91,13,0.744,0.744,2702543,0.744,0.744,0.5623,0.75,0.8087,0.7949,2411202816.0,93,73,1107072.0,93.0,93.0,122.89,106.45,93.0,0.949,0,0,0,7,0,0,0.752,0.7496,0.731029,7.0,0.034184,-0.663869,0.83435,0.81783,0.818871,7.0,0.772,0.7496,0.749043,7.0,1
586,124,8,0.435727835,2000,4,12780,7043.0,4547.0,124.5,123.96,13,0.7143,0.68,10902808,0.68,0.68,0.4514,0.7143,0.7589,0.7328,1955085000.0,85,34,888675.0,85.0,85.0,85.0,85.0,85.0,0.7589,0,0,0,3,0,0,0.72,0.692,0.732067,3.0,0.036683,-0.703234,0.79945,0.76301,0.8153,3.0,0.72,0.692,0.7341,3.0,0
587,123,8,0.387776941,2000,4,78252,3722.0,2726.0,125.63,123.57,13,0.8083,0.7886,1876644,0.7886,0.7823,0.5891,0.8291,0.8435,0.8435,2136219360.0,97,69,1213761.0,97.0,97.0,119.56,107.35,97.0,0.97,0,0,0,3,0,0,0.72115,0.77407,0.707,3.0,0.053707,0.831583,0.79175,0.82915,0.773067,3.0,0.7443,0.77974,0.7358,3.0,0
588,131,4,0.036593496,2400,4,3793,6605.0,9493.0,128.44,130.51,6,0.7917,0.7724,17216478,0.7724,0.7661,0.5519,0.7851,0.7851,0.7851,2001384000.0,95,82,1137150.0,95.0,95.0,95.0,95.0,95.0,0.8407,0,0,0,10,0,0,0.66305,0.74949,0.7143,10.0,0.24161,-1.361507,0.69255,0.77659,0.76001,10.0,0.6662,0.75516,0.71684,10.0,0
